Issue Type,Issue key,Issue id,Summary,Components,Components,Components,Priority,Status,Resolution,Created,Updated,Due date,Description,Parent,Parent key,Parent summary
Task,TGTM-754,17011,Optimize developer page metadata and discoverability,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-754 (Task) - Optimize developer page metadata and discoverability
- Parent: TGTM-93 - Build developer landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-93: Build developer landing page > TGTM-754: Optimize developer page metadata and discoverability

Original intent
Add SEO metadata, page title, description, and other discoverability elements for the developer landing page.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Define page-level events, conversion goals, source/UTM capture, and metadata requirements; implement tracking for CTA clicks, form starts, form submissions, document interactions, scroll depth, and handoff outcomes. This supports the broader solution: Create a developer-focused landing page that positions Blocks Estate as a digital capital formation and distribution channel, explains the tokenization path, addresses developer objections, and captures qualified developer interest.

Expected deliverable
Configured metadata and analytics event plan with validation evidence.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
developer ICP pain points, tokenization process, proof points, case-style examples, technical/product capabilities, assessment CTA, CRM routing rules.

Measurement / success signals
developer lead conversion, assessment CTA rate, qualified project submissions, engagement with technical/process sections.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.
- Analytics events and metadata are named consistently, tested, and mapped to the relevant conversion KPI.",10237,TGTM-93,Build developer landing page
Task,TGTM-753,17009,Add developer call-to-action and conversion path,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-753 (Task) - Add developer call-to-action and conversion path
- Parent: TGTM-93 - Build developer landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-93: Build developer landing page > TGTM-753: Add developer call-to-action and conversion path

Original intent
Define and implement the primary CTA for developers, such as sign-up, contact, or waitlist submission, and ensure the conversion flow works end to end.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Create a conversion path with clear CTA hierarchy, minimum necessary form fields, consent capture, validation, confirmation messaging, and CRM routing so every submission becomes an actionable lead record. This supports the broader solution: Create a developer-focused landing page that positions Blocks Estate as a digital capital formation and distribution channel, explains the tokenization path, addresses developer objections, and captures qualified developer interest.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
developer ICP pain points, tokenization process, proof points, case-style examples, technical/product capabilities, assessment CTA, CRM routing rules.

Measurement / success signals
developer lead conversion, assessment CTA rate, qualified project submissions, engagement with technical/process sections.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.",10237,TGTM-93,Build developer landing page
Task,TGTM-752,17007,Build the developer landing page in the website system,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-752 (Task) - Build the developer landing page in the website system
- Parent: TGTM-93 - Build developer landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-93: Build developer landing page > TGTM-752: Build the developer landing page in the website system

Original intent
Implement the approved page design and copy within the GTM website and landing page framework.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Implement the approved structure in the website/CMS/front-end system using reusable components, structured content, QA checks, SEO metadata, analytics hooks, and clean handoff to CRM or downstream workflows where relevant. This supports the broader solution: Create a developer-focused landing page that positions Blocks Estate as a digital capital formation and distribution channel, explains the tokenization path, addresses developer objections, and captures qualified developer interest.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
developer ICP pain points, tokenization process, proof points, case-style examples, technical/product capabilities, assessment CTA, CRM routing rules.

Measurement / success signals
developer lead conversion, assessment CTA rate, qualified project submissions, engagement with technical/process sections.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.",10237,TGTM-93,Build developer landing page
Task,TGTM-751,17001,Clarify developer audience needs and proof points,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-751 (Task) - Clarify developer audience needs and proof points
- Parent: TGTM-93 - Build developer landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-93: Build developer landing page > TGTM-751: Clarify developer audience needs and proof points

Original intent
Identify the key developer pain points, motivations, and credibility signals the page should address to position Blocks effectively.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Collect approved assets, proof points, visuals, credentials, partner signals, and supporting materials; tag each item by source, approval status, and placement so it can be safely used on the page. This supports the broader solution: Create a developer-focused landing page that positions Blocks Estate as a digital capital formation and distribution channel, explains the tokenization path, addresses developer objections, and captures qualified developer interest.

Expected deliverable
A signed-off implementation brief/specification with required fields, owners, workflow decisions, and review notes.

Implementation notes
- Work type: analysis/specification.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
developer ICP pain points, tokenization process, proof points, case-style examples, technical/product capabilities, assessment CTA, CRM routing rules.

Measurement / success signals
developer lead conversion, assessment CTA rate, qualified project submissions, engagement with technical/process sections.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.",10237,TGTM-93,Build developer landing page
Task,TGTM-750,17000,Draft developer-focused messaging and page copy,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-750 (Task) - Draft developer-focused messaging and page copy
- Parent: TGTM-93 - Build developer landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-93: Build developer landing page > TGTM-750: Draft developer-focused messaging and page copy

Original intent
Write the headline, subheadline, body copy, and section-level messaging tailored to developers and technical partners.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Produce concise, audience-specific copy blocks aligned to the approved positioning, with clear headings, proof points, objections addressed, compliance-safe claims, and CTA-supporting language. This supports the broader solution: Create a developer-focused landing page that positions Blocks Estate as a digital capital formation and distribution channel, explains the tokenization path, addresses developer objections, and captures qualified developer interest.

Expected deliverable
Approved copy/content blocks ready for CMS or front-end implementation.

Implementation notes
- Work type: content/copywriting.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
developer ICP pain points, tokenization process, proof points, case-style examples, technical/product capabilities, assessment CTA, CRM routing rules.

Measurement / success signals
developer lead conversion, assessment CTA rate, qualified project submissions, engagement with technical/process sections.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.
- Copy is audience-specific, conversion-oriented, brand-aligned, and ready for implementation.",10237,TGTM-93,Build developer landing page
Task,TGTM-749,16997,Create supporting product and technical content,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-749 (Task) - Create supporting product and technical content
- Parent: TGTM-93 - Build developer landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-93: Build developer landing page > TGTM-749: Create supporting product and technical content

Original intent
Prepare any needed technical explanations, platform capabilities, integration details, or developer benefits that should appear on the page.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Produce concise, audience-specific copy blocks aligned to the approved positioning, with clear headings, proof points, objections addressed, compliance-safe claims, and CTA-supporting language. This supports the broader solution: Create a developer-focused landing page that positions Blocks Estate as a digital capital formation and distribution channel, explains the tokenization path, addresses developer objections, and captures qualified developer interest.

Expected deliverable
Completed Jira-ready deliverable with implementation notes, evidence, and stakeholder approval.

Implementation notes
- Work type: content/copywriting.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
developer ICP pain points, tokenization process, proof points, case-style examples, technical/product capabilities, assessment CTA, CRM routing rules.

Measurement / success signals
developer lead conversion, assessment CTA rate, qualified project submissions, engagement with technical/process sections.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.",10237,TGTM-93,Build developer landing page
Task,TGTM-748,16998,Define developer landing page structure and sections,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-748 (Task) - Define developer landing page structure and sections
- Parent: TGTM-93 - Build developer landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-93: Build developer landing page > TGTM-748: Define developer landing page structure and sections

Original intent
Outline the page layout, section order, and key content blocks for the developer landing page, including the core value proposition for Blocks as a new digital capital channel.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Turn the item into a clear implementation specification covering audience, page purpose, required sections, source inputs, downstream owners, edge cases, and acceptance criteria before build work begins. This supports the broader solution: Create a developer-focused landing page that positions Blocks Estate as a digital capital formation and distribution channel, explains the tokenization path, addresses developer objections, and captures qualified developer interest.

Expected deliverable
A signed-off implementation brief/specification with required fields, owners, workflow decisions, and review notes.

Implementation notes
- Work type: analysis/specification.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
developer ICP pain points, tokenization process, proof points, case-style examples, technical/product capabilities, assessment CTA, CRM routing rules.

Measurement / success signals
developer lead conversion, assessment CTA rate, qualified project submissions, engagement with technical/process sections.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.",10237,TGTM-93,Build developer landing page
Task,TGTM-747,16999,Design the developer landing page mockup,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-747 (Task) - Design the developer landing page mockup
- Parent: TGTM-93 - Build developer landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-93: Build developer landing page > TGTM-747: Design the developer landing page mockup

Original intent
Create a visual design or wireframe for the page that reflects the GTM brand and supports the developer positioning.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Use the design system to define page sections, component hierarchy, responsive breakpoints, accessibility requirements, and visual proof points before implementation; validate the experience on desktop and mobile. This supports the broader solution: Create a developer-focused landing page that positions Blocks Estate as a digital capital formation and distribution channel, explains the tokenization path, addresses developer objections, and captures qualified developer interest.

Expected deliverable
Approved page layout, component plan, visual direction, and responsive design notes.

Implementation notes
- Work type: design/asset planning.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
developer ICP pain points, tokenization process, proof points, case-style examples, technical/product capabilities, assessment CTA, CRM routing rules.

Measurement / success signals
developer lead conversion, assessment CTA rate, qualified project submissions, engagement with technical/process sections.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.",10237,TGTM-93,Build developer landing page
Task,TGTM-746,16995,Optimize the investor landing page for responsive and accessible delivery,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-746 (Task) - Optimize the investor landing page for responsive and accessible delivery
- Parent: TGTM-92 - Build investor landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-92: Build investor landing page > TGTM-746: Optimize the investor landing page for responsive and accessible delivery

Original intent
Ensure the page works well across devices and meets basic accessibility, readability, and performance standards.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Use the design system to define page sections, component hierarchy, responsive breakpoints, accessibility requirements, and visual proof points before implementation; validate the experience on desktop and mobile. This supports the broader solution: Build an investor-facing landing page with hero, how-it-works, risks/disclosures, eligibility, FAQs, waitlist signup, responsive design, accessibility checks, and conversion analytics.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
investor ICP messaging, approved risk/disclosure language, eligibility criteria, FAQ content, waitlist form fields, analytics event taxonomy, design components.

Measurement / success signals
waitlist conversion rate, CTA click-through, FAQ engagement, scroll depth, form completion, eligibility section interaction.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.
- The page or component passes responsive, accessibility, and cross-browser QA for core user paths.",10236,TGTM-92,Build investor landing page
Task,TGTM-745,16993,Set up conversion tracking and analytics for the investor page,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-745 (Task) - Set up conversion tracking and analytics for the investor page
- Parent: TGTM-92 - Build investor landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-92: Build investor landing page > TGTM-745: Set up conversion tracking and analytics for the investor page

Original intent
Track key landing page interactions such as CTA clicks, form submissions, and section engagement to measure conversion performance.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Define page-level events, conversion goals, source/UTM capture, and metadata requirements; implement tracking for CTA clicks, form starts, form submissions, document interactions, scroll depth, and handoff outcomes. This supports the broader solution: Build an investor-facing landing page with hero, how-it-works, risks/disclosures, eligibility, FAQs, waitlist signup, responsive design, accessibility checks, and conversion analytics.

Expected deliverable
Configured metadata and analytics event plan with validation evidence.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
investor ICP messaging, approved risk/disclosure language, eligibility criteria, FAQ content, waitlist form fields, analytics event taxonomy, design components.

Measurement / success signals
waitlist conversion rate, CTA click-through, FAQ engagement, scroll depth, form completion, eligibility section interaction.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.
- Analytics events and metadata are named consistently, tested, and mapped to the relevant conversion KPI.",10236,TGTM-92,Build investor landing page
Task,TGTM-744,16991,Implement the waitlist signup form and submission flow,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-744 (Task) - Implement the waitlist signup form and submission flow
- Parent: TGTM-92 - Build investor landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-92: Build investor landing page > TGTM-744: Implement the waitlist signup form and submission flow

Original intent
Create the waitlist CTA form, capture required investor details, and route submissions to the appropriate backend or notification flow.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Create a conversion path with clear CTA hierarchy, minimum necessary form fields, consent capture, validation, confirmation messaging, and CRM routing so every submission becomes an actionable lead record. This supports the broader solution: Build an investor-facing landing page with hero, how-it-works, risks/disclosures, eligibility, FAQs, waitlist signup, responsive design, accessibility checks, and conversion analytics.

Expected deliverable
Working conversion path with validated form, CTA, confirmation, consent, and lead-routing behavior.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
investor ICP messaging, approved risk/disclosure language, eligibility criteria, FAQ content, waitlist form fields, analytics event taxonomy, design components.

Measurement / success signals
waitlist conversion rate, CTA click-through, FAQ engagement, scroll depth, form completion, eligibility section interaction.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.
- Form/CTA behavior is tested end-to-end, including validation, consent, confirmation, and CRM or workflow handoff.",10236,TGTM-92,Build investor landing page
Task,TGTM-743,16989,Build the investor FAQs section,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:14 PM,,"Hierarchy / linkage
- Issue: TGTM-743 (Task) - Build the investor FAQs section
- Parent: TGTM-92 - Build investor landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-92: Build investor landing page > TGTM-743: Build the investor FAQs section

Original intent
Add answers to the most common investor questions about access, eligibility, process, and next steps.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Produce concise, audience-specific copy blocks aligned to the approved positioning, with clear headings, proof points, objections addressed, compliance-safe claims, and CTA-supporting language. This supports the broader solution: Build an investor-facing landing page with hero, how-it-works, risks/disclosures, eligibility, FAQs, waitlist signup, responsive design, accessibility checks, and conversion analytics.

Expected deliverable
Approved copy/content blocks ready for CMS or front-end implementation.

Implementation notes
- Work type: content/copywriting.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
investor ICP messaging, approved risk/disclosure language, eligibility criteria, FAQ content, waitlist form fields, analytics event taxonomy, design components.

Measurement / success signals
waitlist conversion rate, CTA click-through, FAQ engagement, scroll depth, form completion, eligibility section interaction.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.
- Copy is audience-specific, conversion-oriented, brand-aligned, and ready for implementation.",10236,TGTM-92,Build investor landing page
Task,TGTM-742,16987,Create the eligibility section for prospective investors,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:39 AM,01/Jul/26 4:15 PM,,"Hierarchy / linkage
- Issue: TGTM-742 (Task) - Create the eligibility section for prospective investors
- Parent: TGTM-92 - Build investor landing page (Resolved in this extract).
- Grandparent / Epic context: TGTM-9 - Build GTM website and landing page system
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-92: Build investor landing page > TGTM-742: Create the eligibility section for prospective investors

Original intent
Define who the page is for, what eligibility criteria apply, and how users can self-assess fit before joining the waitlist.

How we are doing this
Complete this task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Use the approved compliance narrative and create a reviewable content block/checklist that explains limits, eligibility, risks, consent, and no-offer boundaries in plain language; route final wording through legal/compliance before publishing. This supports the broader solution: Build an investor-facing landing page with hero, how-it-works, risks/disclosures, eligibility, FAQs, waitlist signup, responsive design, accessibility checks, and conversion analytics.

Expected deliverable
Completed Jira-ready deliverable with implementation notes, evidence, and stakeholder approval.

Implementation notes
- Work type: content/copywriting.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
investor ICP messaging, approved risk/disclosure language, eligibility criteria, FAQ content, waitlist form fields, analytics event taxonomy, design components.

Measurement / success signals
waitlist conversion rate, CTA click-through, FAQ engagement, scroll depth, form completion, eligibility section interaction.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.
- Compliance-sensitive language is reviewed and does not imply an unapproved offer, guarantee, or unsupported claim.",10236,TGTM-92,Build investor landing page
